cosine similarity,line1,sentence1,line2,sentence2
0.92,930,เมื่อเรารู้จักการยอมรับตนเองและผู้อื่น ชีวิตของเราก็จะเต็มไปด้วยความสุขและความสงบ,1297,ถ้าเรารักและยอมรับตนเอง เราก็จะมีความสุขกับชีวิตมากขึ้น
0.92,325,การให้กำลังใจผู้อื่นเป็นสิ่งที่ทำให้โลกนี้น่าอยู่ขึ้น,1431,ถ้าเราช่วยเหลือผู้อื่น โลกจะน่าอยู่ยิ่งขึ้น
0.919,1152,ฉันสนใจที่จะเรียนรู้เกี่ยวกับวัฒนธรรมต่างประเทศ,2099,ฉันสนใจเรียนรู้เกี่ยวกับวัฒนธรรมและประวัติศาสตร์
0.919,647,ถ้าเรามีความมุ่งมั่นและตั้งใจจริง เราก็จะประสบความสำเร็จ,1000,ถ้าเรามีความมุ่งมั่นและความพยายาม เราจะสามารถทำได้ทุกอย่าง
0.919,271,เราควรรักษาสิ่งแวดล้อมเพื่อให้โลกของเรายังคงสวยงามสำหรับคนรุ่นหลัง,2288,ถ้าเรารักษาสิ่งแวดล้อมโลกของเราก็จะน่าอยู่มากขึ้น
0.919,69,การฟังความคิดเห็นของผู้อื่น ช่วยให้เราเติบโตและปรับปรุงตัวเองได้,2305,การฟังความคิดเห็นของผู้อื่นจะช่วยให้เราเข้าใจมากขึ้น
0.919,69,การฟังความคิดเห็นของผู้อื่น ช่วยให้เราเติบโตและปรับปรุงตัวเองได้,1698,การรับฟังความคิดเห็นของผู้อื่นช่วยให้เรามีมุมมองที่กว้างขึ้น
0.919,472,ผมกำลังเรียนทำอาหาร และอยากลองทำอาหารไทยจานโปรด,1622,ฉันอยากเรียนทำอาหารไทยเพื่อที่จะทำให้ครอบครัวทานที่บ้าน
0.919,1049,ฉันชอบเดินเล่นริมชายหาดตอนพระอาทิตย์ตก เพราะมันสวยงามมาก,1149,ฉันชอบดูพระอาทิตย์ตกดินที่ริมทะเลมากที่สุด
0.919,555,ถ้าเราประหยัดเงินวันนี้ อนาคตเราก็จะมีความมั่นคงทางการเงิน,997,ถ้าเราวางแผนการเงินอย่างดี เราจะมีความมั่นคงในอนาคต
0.919,109,ถ้าวันเสาร์ฝนไม่ตกเราจะไปปิกนิกที่สวนสาธารณะกันไหม,274,ถ้าฝนไม่ตกเราคงได้ไปปิกนิกที่สวนสาธารณะอย่างที่วางแผนไว้
0.919,557,การออกกำลังกายเป็นประจำจะช่วยให้สุขภาพแข็งแรงและจิตใจสดใส,1439,เมื่อเราออกกำลังกายเป็นประจำ สุขภาพก็จะดีขึ้น
0.919,311,ฉันตั้งใจว่าจะออกกำลังกายทุกวันเพื่อสุขภาพที่ดี,958,การออกกำลังกายทุกวันช่วยให้ฉันมีพลังงานและสุขภาพดีขึ้น
0.919,971,ถ้าเราแบ่งงานกันทำ เราจะเสร็จเร็วขึ้นและมีเวลาพักผ่อนมากขึ้น,2254,ถ้าเราช่วยกันทำงานนี้จะเสร็จเร็วขึ้นและไม่เหนื่อยมาก
0.919,1531,ถ้าอากาศดีเราควรจัดปิกนิกที่สวนสาธารณะ,2417,ถ้าวันนี้ฝนไม่ตก เราไปปิกนิกที่สวนกันเถอะ
0.919,867,ถ้าเราใส่ใจสิ่งแวดล้อมและช่วยกันลดการใช้พลาสติก โลกของเราก็จะน่าอยู่ขึ้น,2288,ถ้าเรารักษาสิ่งแวดล้อมโลกของเราก็จะน่าอยู่มากขึ้น
0.919,734,ถ้าเรามีความคิดสร้างสรรค์ เราจะสามารถแก้ไขปัญหาได้ง่ายขึ้น,1427,เมื่อมีปัญหา เราควรหาทางแก้ไขอย่างสร้างสรรค์
0.919,647,ถ้าเรามีความมุ่งมั่นและตั้งใจจริง เราก็จะประสบความสำเร็จ,1035,ถ้าเราตั้งใจเรียน เราก็จะสามารถสอบผ่านและประสบความสำเร็จได้
0.919,973,เราควรจัดตารางเวลาเพื่อออกกำลังกายอย่างสม่ำเสมอเพื่อสุขภาพที่ดี,2416,เราควรออกกำลังกายเป็นประจำเพื่อสุขภาพที่แข็งแรง
0.919,912,ฉันกำลังฝึกพูดในที่สาธารณะ เพื่อเพิ่มความมั่นใจและทักษะการสื่อสาร,1665,ฉันต้องการปรับปรุงทักษะการนำเสนอเพื่อให้มั่นใจมากขึ้นในที่สาธารณะ
0.919,18,เมื่อไหร่ที่คุณมีปัญหา สามารถปรึกษาฉันได้เสมอ ฉันยินดีที่จะช่วยเหลือ,1885,ถ้าคุณมีปัญหา คุณสามารถปรึกษาฉันได้
0.919,505,ฉันชอบปลูกดอกไม้ที่บ้าน เพราะมันทำให้บ้านสดชื่น,687,ฉันซื้อดอกไม้มาแต่งบ้านเพื่อให้บรรยากาศสดชื่นขึ้น
0.919,43,ถ้าเรารักษาสิ่งแวดล้อม โลกของเราก็จะน่าอยู่มากขึ้นสำหรับคนรุ่นต่อไป,1180,เราควรจะรักษาสิ่งแวดล้อมเพื่ออนาคตของลูกหลาน
0.919,13,ถ้าเราต้องการประสบความสำเร็จ เราควรตั้งเป้าหมายและพยายามอย่างเต็มที่เพื่อให้ไปถึง,647,ถ้าเรามีความมุ่งมั่นและตั้งใจจริง เราก็จะประสบความสำเร็จ
0.919,662,คุณคิดว่าฝนจะตกไหม? ฉันลืมเอาร่มมา,2433,ฉันลืมร่มไว้ที่สำนักงานและตอนนี้ฝนกำลังตก
0.919,1008,เราควรตั้งเป้าหมายและมุ่งมั่นที่จะบรรลุมันด้วยความพยายาม,1584,ถ้าเรามีความตั้งใจเราก็จะสามารถบรรลุเป้าหมายได้
0.919,289,ถ้าเราทำงานร่วมกัน เราจะสามารถประสบความสำเร็จได้ง่ายขึ้น,2495,การทำงานเป็นทีมจะทำให้เราประสบความสำเร็จได้มากขึ้น
0.919,304,เธอกำลังฝึกซ้อมอย่างหนักเพื่อการแข่งขันที่จะมาถึง,1148,เขากำลังฝึกฝนอย่างหนักเพื่อเตรียมตัวสำหรับการแข่งขัน
0.919,1635,คุณคิดว่าจะมีฝนตกในช่วงบ่ายหรือไม่ ฉันจะได้เตรียมร่มไปด้วย,2105,คุณคิดว่าฝนจะตกหรือไม่ ฉันควรพกร่มไปด้วยไหม
0.919,98,ถ้าเรามองโลกในแง่บวก ชีวิตก็จะเต็มไปด้วยความสุขและความหวัง,1453,เมื่อเรามีทัศนคติที่ดี ชีวิตก็จะมีความสุขมากขึ้น
0.919,1673,เมื่อคุณพบปัญหา อย่าลังเลที่จะขอความช่วยเหลือจากทีมงาน,1934,ถ้าคุณมีปัญหาในการทำงาน อย่าลังเลที่จะขอความช่วยเหลือ
0.919,1045,เราควรออกกำลังกายและรับประทานอาหารที่มีประโยชน์เพื่อสุขภาพที่ดี,2416,เราควรออกกำลังกายเป็นประจำเพื่อสุขภาพที่แข็งแรง
0.919,30,ถ้าเราร่วมมือกัน ทำงานนี้ให้เสร็จ เราจะมีเวลาไปพักผ่อนมากขึ้น,2094,ถ้าเราทำงานร่วมกัน เราจะสามารถทำงานนี้ให้เสร็จเร็วขึ้น
0.919,1564,ฉันอยากจะขอบคุณคุณสำหรับความช่วยเหลือทั้งหมด,2008,ฉันอยากจะขอบคุณสำหรับความร่วมมือและความเข้าใจของคุณ
0.919,1643,หากคุณมีคำถามเพิ่มเติม กรุณาติดต่อฉันได้ตลอดเวลา,2430,ถ้าคุณมีคำถาม สามารถถามฉันได้ตลอดเวลา
0.919,576,การทำงานเป็นทีมจะทำให้เราสามารถบรรลุเป้าหมายได้เร็วขึ้น,2271,ถ้าเราทำงานเป็นทีมเราจะสามารถเอาชนะอุปสรรคได้ง่ายขึ้น
0.919,1348,หมอแนะนำว่าไม่ควรโหมงานหนักเกินไป ควรพักผ่อนให้เพียงพอ,1370,คุณหมอแนะนำให้ไม่ควรโหมงานหนักในช่วงนี้
0.919,1092,เขาเป็นคนที่มีน้ำใจและมักจะช่วยเหลือผู้อื่นอยู่เสมอ,1650,เธอเป็นคนที่มีน้ำใจและชอบช่วยเหลือผู้อื่นเสมอ
0.919,900,ถ้าเราตั้งเป้าหมายและมุ่งมั่นทำงานหนัก เราก็จะสามารถประสบความสำเร็จได้ตามที่หวัง,1008,เราควรตั้งเป้าหมายและมุ่งมั่นที่จะบรรลุมันด้วยความพยายาม
0.919,1107,แม้ว่าจะมีความยากลำบาก แต่ความพยายามของเราก็คุ้มค่า,2022,แม้ว่างานจะยาก แต่ถ้าเราพยายาม เราจะสำเร็จได้
0.919,808,ฉันชอบเดินเล่นในสวนสาธารณะตอนพระอาทิตย์ตก,1049,ฉันชอบเดินเล่นริมชายหาดตอนพระอาทิตย์ตก เพราะมันสวยงามมาก
0.919,1314,เธอควรจะบล็อกเวลาสำหรับการพักผ่อนบ้าง เพราะการทำงานหนักเกินไปไม่ดีต่อสุขภาพ,2392,เธอทำงานหนักมากจนเหนื่อยเยอะ ต้องพักสักพัก
0.919,1277,เธอกำลังฝึกฝนการเล่นโยคะเพื่อสุขภาพจิตและกายที่ดี,2292,ฉันกำลังฝึกฝนการเล่นโยคะเพื่อสุขภาพที่ดีและจิตใจที่สงบ
0.919,1056,เขาเล่าเรื่องตลกให้พวกเราฟัง ทำให้ทุกคนหัวเราะอย่างสนุกสนาน,1519,เขาเป็นคนตลกและมักจะทำให้ทุกคนหัวเราะ
0.919,32,ฉันกำลังมองหาของขวัญพิเศษสำหรับวันเกิดของแม่ คุณมีอะไรแนะนำไหม,1131,ฉันต้องการซื้อของขวัญให้แม่แต่ยังไม่รู้จะเลือกอะไรดี
0.918,1300,เมื่อเรามองโลกในแง่ดี เราก็จะพบกับโอกาสมากมาย,1678,ถ้าเรามองโลกในแง่ดี ชีวิตก็จะเต็มไปด้วยความสุขและความหวัง
0.918,1131,ฉันต้องการซื้อของขวัญให้แม่แต่ยังไม่รู้จะเลือกอะไรดี,1606,ฉันกำลังมองหาของขวัญพิเศษสำหรับวันเกิดของแม่ คุณมีคำแนะนำไหม
0.918,1508,แม้ว่าวันนี้จะยุ่งแต่ฉันก็มีความสุขที่ได้ช่วยเหลือคนอื่น,1924,แม้ว่าวันนี้จะยุ่งมาก แต่ฉันก็รู้สึกพอใจที่ได้ทำงานสำเร็จ
0.918,744,ฉันวางแผนที่จะปลูกต้นไม้เพิ่มในสวนหลังบ้านของฉัน,1230,ฉันพยายามปลูกต้นไม้ในสวนหลังบ้านเพื่อสร้างบรรยากาศที่สดชื่น
0.918,575,ฉันเชื่อว่าการเรียนรู้ไม่มีที่สิ้นสุด เราสามารถพัฒนาตนเองได้เสมอ,1456,การเรียนรู้ไม่มีที่สิ้นสุด และเราสามารถเรียนรู้ได้ตลอดชีวิต
0.918,348,การออกกำลังกายเป็นสิ่งสำคัญ เพราะช่วยให้สุขภาพแข็งแรงและจิตใจผ่อนคลาย,2230,การออกกำลังกายทุกวันช่วยให้สุขภาพแข็งแรงและจิตใจแจ่มใส
0.918,289,ถ้าเราทำงานร่วมกัน เราจะสามารถประสบความสำเร็จได้ง่ายขึ้น,1394,เมื่อเราทำงานร่วมกัน เราจะสามารถแก้ไขปัญหาได้ดีกว่า
0.918,1183,ฉันตั้งใจว่าจะออกกำลังกายทุกวันเพื่อสุขภาพที่ดีขึ้น,1327,ฉันจึงตัดสินใจเริ่มออกกำลังกายทุกเช้า เพื่อสุขภาพที่ดีขึ้น
0.918,1327,ฉันจึงตัดสินใจเริ่มออกกำลังกายทุกเช้า เพื่อสุขภาพที่ดีขึ้น,1969,ฉันตั้งใจว่าจะออกกำลังกายทุกวันเพื่อสุขภาพที่ดีขึ้น
0.918,747,เราควรรับฟังความคิดเห็นของผู้อื่นเพื่อการพัฒนาที่ดีขึ้น,1468,การฟังคำแนะนำจากคนอื่นจะช่วยให้เราพัฒนาตนเองได้เร็วขึ้น
0.918,1074,ถ้าเราทำงานร่วมกัน เราก็จะสามารถบรรลุเป้าหมายได้เร็วขึ้น,1692,ถ้าเราทำงานเป็นทีมและสื่อสารกันอย่างมีประสิทธิภาพ เราจะบรรลุเป้าหมายได้
0.918,84,ถ้าเราตั้งใจฟังผู้อื่น เราจะเข้าใจและเรียนรู้จากพวกเขาได้มากขึ้น,893,ถ้าเรารู้จักการฟังและเข้าใจผู้อื่น ความสัมพันธ์ของเราก็จะดีขึ้น
0.918,1682,ฉันอยากขอบคุณคุณสำหรับความช่วยเหลือและการสนับสนุนที่ต่อเนื่อง,2008,ฉันอยากจะขอบคุณสำหรับความร่วมมือและความเข้าใจของคุณ
0.918,491,ฉันชอบถ่ายภาพพระอาทิตย์ตกดิน เพราะมันสวยงามมาก,596,ฉันชอบดูพระอาทิตย์ตกดิน เพราะมันสวยงามและสงบใจ
0.918,972,ฉันชอบไปเดินตลาดนัดตอนเช้า เพราะมีของสดและราคาถูก,2050,ฉันชอบไปตลาดนัด เพราะมีของขายหลากหลายและราคาถูก
0.918,1942,ฉันสนใจที่จะเรียนรู้วิธีการทำอาหารไทย คุณสอนฉันได้ไหม?,2409,ฉันกำลังเรียนทำอาหารไทยเพราะอยากทำอาหารให้ครอบครัวทาน
0.918,1161,เราไปดูหนังกันเถอะ หนังเรื่องนี้น่าสนใจมาก,1356,มาดูหนังกันเถอะ มีหนังใหม่น่าสนใจหลายเรื่อง
0.918,1155,แม้ว่าเราจะเคยผิดพลาด แต่เราก็เรียนรู้จากมันได้,2459,เราควรเรียนรู้จากความผิดพลาดเพื่อพัฒนาตนเอง
0.918,256,สวัสดีครับคุณพ่อ วันนี้อากาศดีเราไปเดินเล่นที่สวนกันไหม,1910,วันนี้อากาศดีมาก เราน่าจะไปเดินเล่นที่สวนสาธารณะกันไหม?
0.918,882,ฉันเพิ่งเรียนรู้การทำขนมเค้ก และรู้สึกภูมิใจมากเมื่อมันออกมาอร่อยและสวยงาม,1146,ฉันเพิ่งเรียนรู้วิธีการทำขนมเค้กสูตรใหม่ที่อร่อยมาก
0.918,1273,เมื่อฝนหยุดตก เราก็ออกไปเดินเล่นและชมสายรุ้งที่สวยงาม,2018,หลังจากที่ฝนหยุดตก เราสามารถออกไปเดินเล่นได้
0.918,30,ถ้าเราร่วมมือกัน ทำงานนี้ให้เสร็จ เราจะมีเวลาไปพักผ่อนมากขึ้น,692,ถ้าเราช่วยกันทำงานนี้ เราจะเสร็จเร็วขึ้น
0.918,30,ถ้าเราร่วมมือกัน ทำงานนี้ให้เสร็จ เราจะมีเวลาไปพักผ่อนมากขึ้น,1975,ถ้าเราช่วยกันทำงานนี้ เราจะเสร็จเร็วขึ้น
0.918,348,การออกกำลังกายเป็นสิ่งสำคัญ เพราะช่วยให้สุขภาพแข็งแรงและจิตใจผ่อนคลาย,1165,คุณคิดว่าการออกกำลังกายสำคัญต่อสุขภาพอย่างไร
0.917,1463,การฟังเพลงคลาสสิกช่วยให้ฉันมีสมาธิในการทำงาน,1592,ฉันชอบฟังเพลงขณะทำงานเพราะมันช่วยให้ฉันมีสมาธิมากขึ้น
0.917,289,ถ้าเราทำงานร่วมกัน เราจะสามารถประสบความสำเร็จได้ง่ายขึ้น,1184,ถ้าเราร่วมมือกัน เราก็จะทำสำเร็จได้อย่างแน่นอน
0.917,962,ถ้าคุณต้องการความช่วยเหลือในการทำงาน โปรดบอกฉันได้เลย,1934,ถ้าคุณมีปัญหาในการทำงาน อย่าลังเลที่จะขอความช่วยเหลือ
0.917,1014,ถ้าคุณมีเวลาว่างพรุ่งนี้ เราควรไปเดินเล่นที่สวนสาธารณะด้วยกันไหม,1263,ถ้าอากาศดี พรุ่งนี้เราจะไปปิกนิกที่สวนสาธารณะกันไหม
0.917,335,การฟังเพลงโปรดทำให้ฉันรู้สึกมีแรงบันดาลใจและมีกำลังใจ,2097,ฉันกำลังฟังเพลงโปรดของฉัน มันทำให้ฉันมีความสุข
0.917,15,พรุ่งนี้ฉันต้องตื่นเช้า เพื่อไปส่งเอกสารสำคัญที่ออฟฟิศก่อนเวลาประชุม,267,พรุ่งนี้อย่าลืมนำเอกสารสำคัญมาประชุมด้วยนะครับ
0.917,17,ถึงแม้ว่าเราจะพบกับอุปสรรคมากมาย แต่ก็ไม่ควรยอมแพ้และควรสู้ต่อไป,1268,ถ้าเรามีความอดทนและไม่ยอมแพ้ เราจะสามารถผ่านพ้นอุปสรรคได้
0.917,668,คุณช่วยแนะนำหนังสือที่น่าสนใจให้ฉันหน่อยได้ไหม?,953,ฉันกำลังมองหาหนังสือเล่มใหม่ที่จะอ่าน คุณมีคำแนะนำไหม
0.917,1845,แม้ว่าจะเหนื่อย แต่ฉันก็มีความสุขกับงานที่ทำ,1904,แม้ว่าจะเป็นงานยาก แต่ฉันก็สนุกกับมัน
0.917,1104,การดูแลต้นไม้และดอกไม้เป็นงานอดิเรกที่ทำให้ฉันผ่อนคลาย,2261,การดูแลต้นไม้ทำให้ฉันรู้สึกสงบและเชื่อมโยงกับธรรมชาติ
0.917,13,ถ้าเราต้องการประสบความสำเร็จ เราควรตั้งเป้าหมายและพยายามอย่างเต็มที่เพื่อให้ไปถึง,1584,ถ้าเรามีความตั้งใจเราก็จะสามารถบรรลุเป้าหมายได้
0.917,66,การอ่านหนังสือหลากหลายแนวช่วยเปิดโลกทัศน์และความคิดสร้างสรรค์,1189,ฉันคิดว่าการอ่านหนังสือทำให้เราเปิดโลกทัศน์กว้างขึ้น
0.917,31,เขาเป็นคนที่มีความสามารถและมุ่งมั่น ทำให้ประสบความสำเร็จในหน้าที่การงาน,1537,เขาทำงานอย่างหนักเพื่อให้ได้มาซึ่งความสำเร็จ
0.917,303,การอ่านข่าวทุกวันทำให้เราทันเหตุการณ์และรอบรู้มากขึ้น,1096,การอ่านข่าวทุกเช้าทำให้ฉันทันเหตุการณ์และรู้เรื่องราวรอบโลก
0.917,1622,ฉันอยากเรียนทำอาหารไทยเพื่อที่จะทำให้ครอบครัวทานที่บ้าน,1942,ฉันสนใจที่จะเรียนรู้วิธีการทำอาหารไทย คุณสอนฉันได้ไหม?
0.917,1102,ถ้าเรารู้จักแบ่งปันและช่วยเหลือกัน สังคมก็จะน่าอยู่มากขึ้น,1431,ถ้าเราช่วยเหลือผู้อื่น โลกจะน่าอยู่ยิ่งขึ้น
0.917,658,ถ้าเรามีเวลามากกว่านี้ เราน่าจะไปเที่ยวทะเลด้วยกัน,2223,ถ้าคุณมีเวลาในวันหยุดนี้เราไปเที่ยวทะเลกันเถอะจะได้พักผ่อน
0.917,86,ถ้าเรามีเป้าหมายที่ชัดเจน เราก็จะมุ่งมั่นและพยายามได้ง่ายขึ้น,1584,ถ้าเรามีความตั้งใจเราก็จะสามารถบรรลุเป้าหมายได้
0.917,266,การออกกำลังกายเป็นประจำช่วยให้สุขภาพแข็งแรงและจิตใจสดใส,2416,เราควรออกกำลังกายเป็นประจำเพื่อสุขภาพที่แข็งแรง
0.917,1495,ถ้าเราต้องการสำเร็จเราควรทำงานเป็นทีมมากขึ้น,2436,ถ้าเราทำงานร่วมกัน เราจะสำเร็จได้เร็วขึ้น
0.917,1222,แม้ว่าจะมีอุปสรรคมากมาย เรายังคงมุ่งมั่นที่จะประสบความสำเร็จ,1465,ถ้าเรามีความมุ่งมั่น เราก็จะสามารถเอาชนะอุปสรรคได้
0.917,557,การออกกำลังกายเป็นประจำจะช่วยให้สุขภาพแข็งแรงและจิตใจสดใส,1023,การออกกำลังกายเป็นประจำเป็นสิ่งสำคัญสำหรับสุขภาพที่ดีและชีวิตที่ยืนยาว
0.917,2385,เขาทำงานหนักมากจนเหนื่อยโหมไปทั้งตัว,2389,เขาทำงานหนักมากจนเหนื่อยจึงต้องพักผ่อน
0.917,286,การทำสมาธิเป็นวิธีที่ดีในการฝึกจิตใจและเพิ่มสมาธิ,1442,การทำสมาธิช่วยให้เรามีจิตใจสงบและมีสมาธิมากขึ้น
0.917,593,การพักผ่อนเป็นสิ่งสำคัญ หลังจากที่เราทำงานหนักมาตลอดสัปดาห์,1582,ผมคิดว่าเราควรพักผ่อนบ้างหลังจากทำงานหนักมาทั้งวัน
0.917,586,แม้ว่าจะมีอุปสรรคมากมาย แต่ฉันก็จะเดินหน้าต่อไปด้วยความมุ่งมั่น,1625,แม้ว่าจะมีอุปสรรคมากมาย แต่เราต้องไม่ยอมแพ้และเดินหน้าต่อไป
0.917,708,เรามาดูหนังเรื่องใหม่ที่เพิ่งเข้าฉายกันเถอะ,1617,คุณคิดว่าอย่างไรเกี่ยวกับภาพยนตร์เรื่องใหม่ที่เพิ่งเข้าฉาย
0.917,740,คุณอยากไปดูนิทรรศการศิลปะกับฉันไหม?,1970,ถ้าคุณมีเวลาว่าง เราไปดูนิทรรศการศิลปะกันไหม?
0.917,266,การออกกำลังกายเป็นประจำช่วยให้สุขภาพแข็งแรงและจิตใจสดใส,1439,เมื่อเราออกกำลังกายเป็นประจำ สุขภาพก็จะดีขึ้น
0.917,1286,ถ้าเราสามารถเข้าใจผู้อื่น โลกนี้จะเต็มไปด้วยความสงบสุข,2314,ถ้าเรายอมรับความแตกต่างของผู้อื่นโลกก็จะสงบสุขขึ้น
0.917,898,การศึกษาเป็นกุญแจสำคัญที่จะเปิดประตูสู่โอกาสและความสำเร็จในอนาคต,1106,ฉันเชื่อว่าการศึกษาเป็นกุญแจสู่ความสำเร็จในชีวิต
0.917,1268,ถ้าเรามีความอดทนและไม่ยอมแพ้ เราจะสามารถผ่านพ้นอุปสรรคได้,1888,ถึงแม้ว่าจะมีอุปสรรค แต่เราก็ต้องสู้ต่อไป
0.917,1213,ฉันชอบดูดาวบนท้องฟ้ายามค่ำคืนที่ปราศจากแสงเมือง,2084,ฉันชอบท้องฟ้ายามค่ำคืน ที่เต็มไปด้วยดวงดาว
0.917,945,ฉันต้องการซื้อของขวัญให้แม่ แต่ยังไม่แน่ใจว่าจะเลือกอะไรดี,1242,ฉันกำลังมองหาของขวัญที่พิเศษสำหรับวันเกิดของแม่
0.917,560,ถ้าเรามีความมุ่งมั่นและอดทน เราก็จะสามารถบรรลุเป้าหมายได้,1008,เราควรตั้งเป้าหมายและมุ่งมั่นที่จะบรรลุมันด้วยความพยายาม
0.917,61,ฉันกำลังฝึกเล่นกีตาร์ เพื่อที่จะได้เล่นเพลงโปรดของฉันเอง,877,ฉันกำลังฝึกเล่นกีตาร์ เพราะดนตรีเป็นสิ่งที่ทำให้ฉันมีความสุขและผ่อนคลาย
0.917,892,ฉันอยากเรียนรู้การถ่ายภาพ เพื่อบันทึกความทรงจำและช่วงเวลาที่สวยงามในชีวิต,1138,ฉันอยากเรียนรู้วิธีการถ่ายภาพให้สวยงามมากขึ้น
0.916,929,ถ้าเราใส่ใจในการรับประทานอาหารที่มีประโยชน์ สุขภาพของเราก็จะดีขึ้นและแข็งแรงขึ้น,1045,เราควรออกกำลังกายและรับประทานอาหารที่มีประโยชน์เพื่อสุขภาพที่ดี
0.916,668,คุณช่วยแนะนำหนังสือที่น่าสนใจให้ฉันหน่อยได้ไหม?,2238,ฉันกำลังหาหนังสือเล่มใหม่ที่จะอ่านมีเรื่องไหนที่คุณแนะนำบ้าง
0.916,1713,แม่ค้าที่ตลาดขายผักสดทุกเช้า และมักจะแถมผักให้ลูกค้าประจำเสมอ,1728,แม่ค้าขายผลไม้ที่ตลาดเช้ามักจะมีลูกค้าประจำมาก เพราะผลไม้สดและราคาไม่แพง
0.916,684,ถ้าเราประหยัดเงิน เราจะมีเงินพอสำหรับทริปท่องเที่ยว,1554,ถ้าเราประหยัดเงินเราก็สามารถไปเที่ยวต่างประเทศได้
0.916,892,ฉันอยากเรียนรู้การถ่ายภาพ เพื่อบันทึกความทรงจำและช่วงเวลาที่สวยงามในชีวิต,1974,ฉันอยากเรียนรู้วิธีการถ่ายภาพให้สวยงามกว่าเดิม
0.916,579,ถ้าเราดูแลสุขภาพจิตใจ สุขภาพร่างกายของเราก็จะดีขึ้นด้วย,1429,ถ้าเราดูแลสุขภาพจิตของเรา เราจะมีความสุขมากขึ้น
0.916,49,การฟังเพลงโปรดช่วยให้ฉันรู้สึกดีขึ้นในวันที่เหนื่อยล้า,335,การฟังเพลงโปรดทำให้ฉันรู้สึกมีแรงบันดาลใจและมีกำลังใจ
0.916,1171,เขากำลังมองหางานใหม่ที่ท้าทายและมีโอกาสก้าวหน้า,1578,เขากำลังคิดเกี่ยวกับการเปลี่ยนอาชีพเพื่อหาความท้าทายใหม่
0.916,266,การออกกำลังกายเป็นประจำช่วยให้สุขภาพแข็งแรงและจิตใจสดใส,1023,การออกกำลังกายเป็นประจำเป็นสิ่งสำคัญสำหรับสุขภาพที่ดีและชีวิตที่ยืนยาว
0.916,1105,ถ้าคุณต้องการคำแนะนำเพิ่มเติม โปรดแจ้งให้ฉันทราบ,1402,ถ้าคุณต้องการความช่วยเหลือ โปรดแจ้งให้ฉันทราบทันที
0.916,881,ถ้าเรามีความพยายามและไม่ยอมแพ้ เราก็จะสามารถบรรลุเป้าหมายที่ตั้งไว้ได้,1000,ถ้าเรามีความมุ่งมั่นและความพยายาม เราจะสามารถทำได้ทุกอย่าง
0.916,1075,เขากำลังฝึกซ้อมวิ่งมาราธอน เพื่อเตรียมตัวสำหรับการแข่งขันใหญ่,1395,เขากำลังฝึกซ้อมอย่างหนัก เพื่อเตรียมตัวสำหรับการแข่งขันครั้งต่อไป
0.916,76,เธอมีสถานที่ท่องเที่ยวที่อยากไปบ้างไหม เราอาจวางแผนไปด้วยกันได้,1828,ถ้าคุณต้องการไปเที่ยว เราสามารถวางแผนด้วยกันได้
0.916,1465,ถ้าเรามีความมุ่งมั่น เราก็จะสามารถเอาชนะอุปสรรคได้,2092,แม้ว่าจะมีอุปสรรคมากมาย แต่เราจะไม่ยอมแพ้
0.916,1396,ฉันหวังว่าเราจะมีโอกาสได้พบกันอีกครั้งในอนาคตอันใกล้นี้,1992,ฉันหวังว่าเราจะสามารถทำงานร่วมกันได้อีกในอนาคต
0.916,70,ฉันชอบเดินทางด้วยรถไฟ เพราะได้เห็นวิวทิวทัศน์สวยงามระหว่างทาง,291,การเดินทางด้วยรถไฟทำให้เราได้ชมวิวธรรมชาติที่สวยงาม
0.916,14,เธอควรพักผ่อนบ้าง อย่าหักโหมงานจนเกินไป เพราะสุขภาพเป็นเรื่องสำคัญ,2440,เธอควรพักผ่อนให้เพียงพอเพื่อสุขภาพที่ดี
0.916,1623,ในตอนเช้า ฉันมักจะดื่มกาแฟหนึ่งแก้วก่อนเริ่มงาน,2405,ฉันชอบดื่มกาแฟในตอนเช้าเพราะมันทำให้ฉันตื่นตัว
0.916,569,แม้ว่าเส้นทางจะยากลำบาก แต่ฉันก็จะไม่ยอมแพ้และจะเดินหน้าต่อไป,635,แม้ว่าเส้นทางจะไม่ง่าย แต่ฉันก็พร้อมที่จะเผชิญความท้าทาย
0.916,874,ถ้าเราช่วยกันรักษาความสะอาดของชุมชน หมู่บ้านของเราก็จะน่าอยู่และปลอดภัยมากขึ้น,2486,ถ้าเราช่วยกันรักษาความสะอาด สังคมของเราจะน่าอยู่ขึ้น
0.916,1275,ฉันเชื่อว่าการให้ความสำคัญกับครอบครัวเป็นสิ่งที่สำคัญที่สุด,2286,การใช้เวลาอยู่กับครอบครัวเป็นสิ่งที่มีค่าที่สุดสำหรับฉัน
0.916,560,ถ้าเรามีความมุ่งมั่นและอดทน เราก็จะสามารถบรรลุเป้าหมายได้,1000,ถ้าเรามีความมุ่งมั่นและความพยายาม เราจะสามารถทำได้ทุกอย่าง
0.916,2089,ฉันเพิ่งเรียนรู้สูตรขนมใหม่ และอยากลองทำดู,2240,คุณอยากลองทำขนมสูตรใหม่นี้กับฉันไหมน่าจะสนุกดีนะ
0.916,1376,งานนี้ยากกว่าที่คาดไว้ แต่เราต้องทำให้สำเร็จ,1601,แม้ว่างานนี้จะยาก แต่ฉันเชื่อว่าเราจะทำเสร็จได้ทันเวลา
