cosine similarity,line1,sentence1,line2,sentence2
0.931,2291,ตอนเช้าฉันตื่นขึ้นมาแล้วดื่มกาแฟ ก่อนที่จะออกไปทำงาน,2704,ฉันชอบดื่มกาแฟในตอนเช้าเพราะมันทำให้ฉันตื่นตัว
0.931,324,ฉันตั้งใจว่าจะเรียนภาษาใหม่เพื่อเปิดโอกาสในการทำงานมากขึ้น,697,ฉันกำลังวางแผนที่จะเรียนภาษาใหม่ เพื่อเปิดโอกาสใหม่ในชีวิต
0.931,1678,ฉันสนใจที่จะเรียนรู้การทำอาหารเพื่อสุขภาพสำหรับครอบครัว,1931,ฉันอยากเรียนรู้วิธีการทำอาหารเพื่อสุขภาพที่อร่อยและง่ายต่อการทำ
0.931,2024,แม่มักจะสอนให้เรารู้จักมูลค่าของเงิน และวิธีการใช้จ่ายอย่างรู้คุณค่า,2080,แม่ของฉันสอนให้ฉันประหยัดเงิน และใช้จ่ายอย่างรอบคอบ
0.931,846,ฉันชอบเรียนรู้ภาษาใหม่ๆ เพื่อเปิดโลกทัศน์ของฉัน,1381,ฉันชอบเรียนรู้ภาษาใหม่ๆ เพราะมันสนุกและท้าทาย
0.931,1633,ถ้าคุณพร้อมแล้ว เราสามารถเริ่มโปรเจกต์นี้ได้ทันที,2234,เราสามารถเริ่มต้นโครงการนี้ได้ทันทีที่ได้รับอนุมัติ
0.931,976,ฉันชอบอ่านหนังสือทุกคืนก่อนนอน เพราะมันช่วยให้ฉันผ่อนคลายและหลับสบายมากขึ้น,1404,เมื่อถึงเวลานอน ฉันมักจะอ่านหนังสือเล่มโปรดก่อนหลับ
0.931,1790,ฉันอยากจะขอบคุณคุณสำหรับความช่วยเหลือทั้งหมด,2403,ฉันรู้สึกขอบคุณสำหรับความช่วยเหลือและกำลังใจของคุณ
0.931,1128,เมื่อฉันฟังเพลงนี้ มันทำให้ฉันนึกถึงความทรงจำที่ดีในอดีต,1848,เมื่อฉันฟังเพลงนี้ มันทำให้ฉันนึกถึงความทรงจำในวัยเด็ก
0.931,1291,ถ้าคุณมีคำถามเกี่ยวกับงาน โปรดติดต่อฉันได้ตลอดเวลา,1873,หากคุณมีคำถามเพิ่มเติม กรุณาติดต่อฉันได้ตลอดเวลา
0.931,716,ถ้าเรามีความอดทน เราก็จะผ่านช่วงเวลาที่ยากลำบากไปได้,1048,ถ้าเรามีความอดทนและตั้งใจจริง เราก็จะสามารถผ่านพ้นอุปสรรคต่างๆ ไปได้
0.931,844,คุณสนใจเข้าร่วมกิจกรรมอาสาสมัครกับเราหรือไม่?,2370,เธอสนใจเข้าร่วมกิจกรรมอาสาสมัครกับฉันไหม
0.931,1053,ฉันชอบอ่านบทกวี เพราะมันสื่อความรู้สึกและความคิดในรูปแบบที่สวยงาม,2632,การอ่านบทกวีทำให้ฉันเห็นความงามของภาษาและความคิด
0.931,1470,ถ้าเรารู้จักการแบ่งเวลาอย่างเหมาะสม เราจะทำสิ่งต่างๆ ได้มากขึ้น,1921,ถ้าเรารู้จักแบ่งเวลาให้เหมาะสม เราจะสามารถทำหลายสิ่งได้ในแต่ละวัน
0.931,1401,แม้ว่าจะมีอุปสรรคมากมาย เรายังคงมุ่งมั่นที่จะประสบความสำเร็จ,1601,ถึงแม้ว่ามันจะยาก แต่ถ้าเราพยายาม เราก็จะประสบความสำเร็จได้
0.931,1187,การออกกำลังกายเป็นประจำเป็นสิ่งสำคัญสำหรับสุขภาพที่ดีและชีวิตที่ยืนยาว,1735,เราควรออกกำลังกายเป็นประจำเพื่อสุขภาพที่ดี
0.931,846,ฉันชอบเรียนรู้ภาษาใหม่ๆ เพื่อเปิดโลกทัศน์ของฉัน,1293,ฉันอยากจะเรียนภาษาต่างประเทศเพื่อเปิดโอกาสใหม่ๆ
0.931,290,ฉันกำลังอ่านหนังสือที่น่าสนใจมากเกี่ยวกับประวัติศาสตร์ไทย,778,ฉันกำลังอ่านหนังสือเล่มใหม่ที่น่าสนใจมากเกี่ยวกับประวัติศาสตร์
0.93,32,ฉันชอบดื่มกาแฟทุกเช้า เพราะมันช่วยให้ฉันตื่นตัวและพร้อมเริ่มงาน,2291,ตอนเช้าฉันตื่นขึ้นมาแล้วดื่มกาแฟ ก่อนที่จะออกไปทำงาน
0.93,2017,คุณป้าที่ขายผลไม้มักจะแนะนำผลไม้ตามฤดูกาล และบอกวิธีการเลือกผลไม้ที่สุก,2038,แม่ค้าที่ขายผลไม้มักจะแนะนำผลไม้ตามฤดูกาล และให้ชิมก่อนซื้อเสมอ
0.93,844,คุณสนใจเข้าร่วมกิจกรรมอาสาสมัครกับเราหรือไม่?,2577,คุณสนใจที่จะเข้าร่วมกิจกรรมการกุศลกับพวกเราไหม
0.93,794,การฟังเพลงช่วยให้ฉันผ่อนคลายหลังจากวันที่ยาวนาน,2246,การฟังเพลงช่วยให้ฉันผ่อนคลายและมีความสุข
0.93,990,แม้ว่างานจะยากและท้าทาย แต่ฉันก็จะพยายามทำให้ดีที่สุดเท่าที่ฉันจะทำได้,1546,งานนี้ยากกว่าที่คิดไว้ แต่ฉันจะพยายามทำให้ดีที่สุด
0.93,716,ถ้าเรามีความอดทน เราก็จะผ่านช่วงเวลาที่ยากลำบากไปได้,1455,ถ้าเรามีความอดทนและไม่ยอมแพ้ เราจะสามารถผ่านพ้นอุปสรรคได้
0.93,1115,ฉันต้องการฝึกฝนทักษะการถ่ายภาพของฉัน คุณอยากไปถ่ายรูปด้วยกันไหม,2805,ฉันสนใจเรื่องการถ่ายภาพและอยากปรับปรุงทักษะของตัวเอง
0.93,1251,ฉันกำลังเรียนรู้วิธีการถ่ายภาพ เพื่อที่จะเก็บความทรงจำที่สวยงาม,1310,ฉันอยากเรียนรู้วิธีการถ่ายภาพให้สวยงามมากขึ้น
0.93,650,ถ้าเราช่วยกันรักษาสิ่งแวดล้อม โลกของเราก็จะน่าอยู่ขึ้น,1484,ถ้าเราใส่ใจสิ่งแวดล้อม โลกของเราก็จะยังคงสวยงามต่อไป
0.93,1175,ถ้าเราช่วยกันรักษาสิ่งแวดล้อม โลกของเราก็จะน่าอยู่ขึ้น,1484,ถ้าเราใส่ใจสิ่งแวดล้อม โลกของเราก็จะยังคงสวยงามต่อไป
0.93,67,ฉันตื่นเต้นที่จะได้เริ่มงานใหม่ และพบปะเพื่อนร่วมงานคนใหม่ๆ,638,ฉันตื่นเต้นที่จะได้เริ่มงานใหม่ มันเป็นโอกาสที่ดีในการพัฒนาตนเอง
0.93,1812,ถ้าเรามีความตั้งใจเราก็จะสามารถบรรลุเป้าหมายได้,2394,ถ้าเรามีความตั้งใจ เราจะสามารถทำได้ทุกอย่าง
0.93,1078,ถ้าคุณมีเวลาว่างสุดสัปดาห์นี้ เราไปเดินเล่นที่สวนสาธารณะกันไหม,1592,ถ้าคุณมีเวลาว่าง เราน่าจะไปเดินเล่นที่สวนสาธารณะกันดีไหม
0.93,1159,ฉันชอบเรียนรู้วัฒนธรรมและภาษาใหม่ๆ เพื่อเข้าใจโลกมากขึ้น,1750,ผมอยากเรียนรู้ภาษาใหม่เพื่อเปิดโลกทัศน์มากขึ้น
0.93,1455,ถ้าเรามีความอดทนและไม่ยอมแพ้ เราจะสามารถผ่านพ้นอุปสรรคได้,1854,แม้ว่าจะมีอุปสรรคมากมาย แต่เราต้องไม่ยอมแพ้และเดินหน้าต่อไป
0.93,740,ถ้าเรามีความมุ่งมั่นและตั้งใจจริง เราก็จะประสบความสำเร็จ,2548,ถ้าเราตั้งใจทำงานอย่างเต็มที่ความสำเร็จก็จะตามมาเอง
0.93,1262,ฉันวางแผนจะไปเยี่ยมครอบครัวในช่วงวันหยุดยาวที่จะถึงนี้,1867,ฉันตื่นเต้นที่จะได้ไปเที่ยวกับครอบครัวในวันหยุดยาวนี้
0.93,1202,แม้ว่างานจะยาก แต่ถ้าเราทำงานร่วมกัน เราก็จะทำได้สำเร็จ,1358,ถ้าเราร่วมมือกัน เราก็จะทำสำเร็จได้อย่างแน่นอน
0.93,1054,ถ้าเราดูแลร่างกายด้วยการออกกำลังกายและพักผ่อนเพียงพอ สุขภาพของเราก็จะดีขึ้น,1419,เราควรดูแลสุขภาพของตนเองโดยการออกกำลังกายและกินอาหารที่มีประโยชน์
0.93,669,ฉันอยากฝึกสมาธิทุกวัน เพื่อให้จิตใจสงบและมีสมาธิมากขึ้น,1634,ฉันอยากจะฝึกสมาธิทุกวัน เพื่อเพิ่มความชัดเจนในความคิด
0.93,546,ผมกำลังเรียนทำอาหาร และอยากลองทำอาหารไทยจานโปรด,2531,ตอนนี้ฉันกำลังเรียนทำอาหารไทยเพราะอยากทำให้ครอบครัวทาน
0.93,627,ถ้าคุณต้องการความช่วยเหลือ อย่าลังเลที่จะบอกฉันนะ ฉันยินดีช่วยเสมอ,1092,ถ้าคุณมีปัญหา อย่าลังเลที่จะโทรหาฉัน ฉันยินดีจะช่วยเสมอ
0.93,1385,แม้ว่าจะมีอุปสรรคมากมาย แต่เราก็จะผ่านมันไปได้,2382,แม้ว่าจะมีอุปสรรคมากมาย แต่เราจะไม่ยอมแพ้
0.93,1404,เมื่อถึงเวลานอน ฉันมักจะอ่านหนังสือเล่มโปรดก่อนหลับ,2579,ฉันคิดว่าการอ่านหนังสือก่อนนอนช่วยให้หลับสบายขึ้น
0.93,684,ถ้าคุณมีความฝัน จงลงมือทำและไม่หยุดตามหามัน,1508,ถ้าเรามีความฝัน เราก็ควรลงมือทำเพื่อให้มันเป็นจริง
0.93,84,แม้ว่าจะเป็นเรื่องยาก แต่ถ้าเราพยายามอย่างเต็มที่ ก็ไม่มีอะไรที่เป็นไปไม่ได้,2304,แม้ว่างานจะยาก แต่ถ้าเราพยายาม เราจะสำเร็จได้
0.93,607,คุณมีสถานที่แนะนำสำหรับการพักผ่อนในช่วงสุดสัปดาห์ไหม?,2563,คุณคิดว่าเราควรไปเที่ยวที่ไหนในวันหยุดสุดสัปดาห์นี้ดี
0.93,1104,การออกกำลังกายทุกวันช่วยให้ฉันมีพลังงานและสุขภาพดีขึ้น,1357,ฉันตั้งใจว่าจะออกกำลังกายทุกวันเพื่อสุขภาพที่ดีขึ้น
0.93,1104,การออกกำลังกายทุกวันช่วยให้ฉันมีพลังงานและสุขภาพดีขึ้น,2243,ฉันตั้งใจว่าจะออกกำลังกายทุกวันเพื่อสุขภาพที่ดีขึ้น
0.93,1137,ฉันต้องการเรียนรู้ภาษาใหม่ เพื่อเปิดโอกาสใหม่ๆ ในชีวิต,1517,ฉันจึงตัดสินใจเริ่มเรียนภาษาใหม่ เพราะอยากพัฒนาตัวเองและเปิดโอกาสในการทำงาน
0.93,2252,การเดินทางครั้งนี้จะเป็นประสบการณ์ที่น่าจดจำสำหรับพวกเรา,2734,การเดินทางครั้งนี้จะเป็นประสบการณ์ที่ฉันจะไม่มีวันลืม
0.93,108,ถ้าเรามีเป้าหมายที่ชัดเจน เราก็จะมุ่งมั่นและพยายามได้ง่ายขึ้น,1664,ถ้าเรามีเป้าหมายชัดเจน เราก็จะสามารถประสบความสำเร็จได้
0.93,37,การอ่านหนังสือก่อนนอนจะช่วยให้เราผ่อนคลายและนอนหลับสบายขึ้น,976,ฉันชอบอ่านหนังสือทุกคืนก่อนนอน เพราะมันช่วยให้ฉันผ่อนคลายและหลับสบายมากขึ้น
0.93,97,ฉันกำลังวางแผนเรียนต่อในสาขาที่สนใจ เพื่อพัฒนาความรู้และทักษะ,647,ฉันกำลังวางแผนจะเรียนต่อปริญญาโท เพราะอยากพัฒนาความรู้ของตนเอง
0.93,672,ถ้าเรารับฟังความคิดเห็นของผู้อื่น เราก็จะเข้าใจพวกเขามากขึ้น,1506,เมื่อเราเปิดใจรับฟังผู้อื่น เราก็จะเรียนรู้มากขึ้น
0.93,1318,ฉันเพิ่งเรียนรู้วิธีการทำขนมเค้กสูตรใหม่ที่อร่อยมาก,2564,ฉันเพิ่งเรียนรู้การทำขนมเค้กและอยากลองทำให้คุณชิม
0.93,1645,ฉันวางแผนจะปลูกสวนผักเล็ก ๆ ในสนามหลังบ้าน,2802,ฉันวางแผนจะปลูกผักสวนครัวเล็กๆที่บ้านเพื่อทานเอง
0.93,681,ฉันอยากเรียนรู้วิธีทำอาหารไทยแท้ๆ เพื่อจะได้แบ่งปันกับครอบครัว,2531,ตอนนี้ฉันกำลังเรียนทำอาหารไทยเพราะอยากทำให้ครอบครัวทาน
0.93,109,การช่วยเหลือสังคมเป็นสิ่งที่ทำให้เรารู้สึกดีและมีความหมายในชีวิต,319,การได้ช่วยเหลือผู้อื่นทำให้เรารู้สึกดีและมีคุณค่าในตัวเอง
0.93,1996,แม่ค้าที่ขายผักในตลาดมักจะแนะนำวิธีการเลือกผักที่สดใหม่,2056,แม่ค้าที่ขายผักในตลาดคัดผักสดใหม่ทุกวัน และขายในราคาที่เหมาะสม
0.93,2248,ฉันอยากเรียนรู้วิธีการถ่ายภาพให้สวยงามกว่าเดิม,2805,ฉันสนใจเรื่องการถ่ายภาพและอยากปรับปรุงทักษะของตัวเอง
0.93,874,เมื่อวานฉันเจอเพื่อนเก่าที่ห้างโดยบังเอิญ,2075,ขณะที่เราเดินซื้อของในห้าง เราได้พบเพื่อนเก่าโดยบังเอิญ
0.93,56,ถ้าเรามีความตั้งใจจริง ไม่ว่าอะไรก็สามารถทำได้สำเร็จ,740,ถ้าเรามีความมุ่งมั่นและตั้งใจจริง เราก็จะประสบความสำเร็จ
0.93,25,เธอควรลองชิมอาหารจานนี้ มันอร่อยมากและเป็นเมนูขึ้นชื่อของร้าน,75,เธอควรลองทานอาหารเมนูนี้ มันมีรสชาติแปลกใหม่และอร่อยมาก
0.93,721,ฉันอยากจะขอบคุณทุกคนที่สนับสนุนและอยู่เคียงข้างฉันเสมอ,1917,ฉันอยากขอบคุณคุณสำหรับความช่วยเหลือและการสนับสนุนที่ต่อเนื่อง
0.93,1262,ฉันวางแผนจะไปเยี่ยมครอบครัวในช่วงวันหยุดยาวที่จะถึงนี้,1842,ในช่วงวันหยุดยาวนี้ ฉันวางแผนที่จะไปเยี่ยมญาติที่ต่างจังหวัด
0.93,651,ฉันชอบทำอาหารใหม่ๆ เพื่อทดลองรสชาติและทักษะการปรุงอาหารของฉัน,1020,ฉันชอบทดลองทำอาหารเมนูใหม่ๆ เพื่อเพิ่มความหลากหลายให้กับมื้ออาหารของครอบครัว
0.93,1233,แม้ว่าสภาพอากาศจะไม่เอื้ออำนวย เราก็ตัดสินใจออกเดินทางต่อไป,1890,แม้ว่าสภาพอากาศจะไม่เอื้ออำนวย แต่เราก็ยังคงสนุกกับการเดินทาง
0.93,1293,ฉันอยากจะเรียนภาษาต่างประเทศเพื่อเปิดโอกาสใหม่ๆ,1411,ฉันต้องการเรียนรู้ภาษาใหม่ๆ เพื่อที่จะเปิดโลกทัศน์ของฉัน
0.93,697,ฉันกำลังวางแผนที่จะเรียนภาษาใหม่ เพื่อเปิดโอกาสใหม่ในชีวิต,1293,ฉันอยากจะเรียนภาษาต่างประเทศเพื่อเปิดโอกาสใหม่ๆ
0.93,846,ฉันชอบเรียนรู้ภาษาใหม่ๆ เพื่อเปิดโลกทัศน์ของฉัน,1137,ฉันต้องการเรียนรู้ภาษาใหม่ เพื่อเปิดโอกาสใหม่ๆ ในชีวิต
0.929,1592,ถ้าคุณมีเวลาว่าง เราน่าจะไปเดินเล่นที่สวนสาธารณะกันดีไหม,1818,ถ้าคุณมีเวลาว่างในสุดสัปดาห์นี้ เราไปเดินเล่นที่สวนสาธารณะกันไหม
0.929,1774,ถ้าคุณไม่สะดวกวันพรุ่งนี้เราสามารถเลื่อนออกไปได้,1849,ถ้าวันนี้คุณยุ่ง เราสามารถเลื่อนการประชุมไปเป็นวันพรุ่งนี้ได้
0.929,645,แม้ว่าวันนี้จะเหนื่อย แต่ฉันก็รู้สึกดีที่ได้ช่วยเหลือผู้อื่น,1355,แม้ว่าวันนี้จะเหนื่อย แต่ฉันก็มีความสุขกับสิ่งที่ทำ
0.929,310,เมื่อเราเผชิญกับปัญหา เราควรหาทางแก้ไขอย่างมีสติและอดทน,1436,เมื่อเราพบปัญหา เราควรเผชิญหน้ากับมันและหาทางแก้ไข
0.929,687,แม้ว่าจะมีความท้าทาย แต่ฉันมั่นใจว่าเราจะผ่านมันไปได้,1385,แม้ว่าจะมีอุปสรรคมากมาย แต่เราก็จะผ่านมันไปได้
0.929,13,ถ้าเราต้องการประสบความสำเร็จ เราควรตั้งเป้าหมายและพยายามอย่างเต็มที่เพื่อให้ไปถึง,1004,ถ้าเรามีความพยายามและไม่ยอมแพ้ เราก็จะสามารถบรรลุเป้าหมายที่ตั้งไว้ได้
0.929,1177,เราสามารถเรียนรู้จากความผิดพลาดเพื่อพัฒนาตัวเองต่อไป,1328,แม้ว่าเราจะเคยผิดพลาด แต่เราก็เรียนรู้จากมันได้
0.929,1450,ถ้าอากาศดี พรุ่งนี้เราจะไปปิกนิกที่สวนสาธารณะกันไหม,1827,พรุ่งนี้ถ้าอากาศดี เราไปปิกนิกที่ชายหาดกันเถอะ
0.929,1377,ฉันอยากลองเล่นเครื่องดนตรีใหม่ๆ เช่น ไวโอลิน,1641,ฉันอยากลองเล่นเครื่องดนตรีใหม่ ๆ เพื่อหาความสามารถของตัวเอง
0.929,1004,ถ้าเรามีความพยายามและไม่ยอมแพ้ เราก็จะสามารถบรรลุเป้าหมายที่ตั้งไว้ได้,2603,เมื่อเรามีเป้าหมายเราก็ควรพยายามอย่างเต็มที่เพื่อให้บรรลุ
0.929,741,ฉันชอบใช้เวลาว่างกับธรรมชาติ มันทำให้ฉันรู้สึกผ่อนคลายและสดชื่น,1017,การออกไปสัมผัสธรรมชาติ ช่วยให้ฉันรู้สึกสงบและเติมพลังให้กับตนเอง
0.929,1275,ฉันเชื่อว่าการศึกษาเป็นกุญแจสู่ความสำเร็จในชีวิต,1660,เธอเชื่อว่าการศึกษาเป็นกุญแจสำคัญสู่ความสำเร็จ
0.929,1735,เราควรออกกำลังกายเป็นประจำเพื่อสุขภาพที่ดี,2196,การออกกำลังกายเป็นประจำช่วยให้สุขภาพดีขึ้น คุณคิดอย่างไร?
0.929,635,แม้ว่าฝนจะตกหนัก แต่ฉันก็ยังต้องไปทำงานให้ทันเวลา,1394,เมื่อวานนี้ฝนตกหนักมากแต่ฉันยังคงต้องออกไปทำงานตามปกติ
0.929,637,ถ้าเราประหยัดเงินวันนี้ อนาคตเราก็จะมีความมั่นคงทางการเงิน,1833,เราควรเริ่มประหยัดเงินตั้งแต่ตอนนี้เพื่ออนาคตที่มั่นคง
0.929,1398,ฉันรู้สึกดีใจที่ได้พบเพื่อนเก่าที่ไม่ได้เจอกันมานานหลายปี,2555,เมื่อวานนี้ฉันพบเพื่อนเก่าที่ไม่ได้เจอกันมานานมากแล้ว
0.929,1013,ฉันคิดว่าการสื่อสารที่ดีเป็นปัจจัยสำคัญในการทำงานร่วมกับผู้อื่นอย่างมีประสิทธิภาพ,1249,การสื่อสารที่ดีเป็นกุญแจสำคัญในการทำงานเป็นทีมอย่างมีประสิทธิภาพ
0.929,1013,ฉันคิดว่าการสื่อสารที่ดีเป็นปัจจัยสำคัญในการทำงานร่วมกับผู้อื่นอย่างมีประสิทธิภาพ,1892,การสื่อสารที่ดีเป็นกุญแจสำคัญในการทำงานเป็นทีมอย่างมีประสิทธิภาพ
0.929,687,แม้ว่าจะมีความท้าทาย แต่ฉันมั่นใจว่าเราจะผ่านมันไปได้,731,แม้ว่าจะมีอุปสรรค แต่ฉันเชื่อว่าเราจะร่วมมือกันผ่านมันไปได้
0.929,648,การอ่านหนังสือทำให้เราเปิดใจกว้างและเข้าใจโลกมากขึ้น,1447,ฉันคิดว่าการอ่านหนังสือเป็นวิธีที่ดีในการเปิดโลกความรู้
0.929,42,ถ้าเราสามารถจัดการเวลาได้ดี เราจะทำกิจกรรมที่ต้องการได้มากขึ้น,1653,ถ้าเราจัดเวลาดี ๆ เราจะสามารถทำทุกสิ่งที่ต้องการได้
0.929,1273,ถ้าคุณต้องการคำแนะนำเพิ่มเติม โปรดแจ้งให้ฉันทราบ,1738,หากคุณต้องการความช่วยเหลือเพิ่มเติมโปรดแจ้งให้เราทราบ
0.929,1433,ถ้าเราสามารถจัดการเวลาได้ดี เราก็จะมีเวลาว่างมากขึ้น,2259,ถ้าเราจัดการเวลาอย่างมีประสิทธิภาพ เราจะมีเวลาพักผ่อนมากขึ้น
0.929,416,การเดินทางด้วยรถไฟบางครั้งก็สะดวก และทำให้เราเห็นวิวสวย ๆ รอบทาง,1637,ฉันชอบเดินทางด้วยรถไฟ เพราะได้ชมวิวทิวทัศน์สวยงาม
0.929,800,ฉันกำลังวางแผนจัดงานเลี้ยงวันเกิดให้เพื่อนร่วมงาน,1814,เธอกำลังวางแผนจัดงานเลี้ยงวันเกิดให้กับเพื่อนสนิท
0.929,1399,ถ้าเราวางแผนดีๆ การเดินทางครั้งนี้จะเป็นที่น่าจดจำมาก,2252,การเดินทางครั้งนี้จะเป็นประสบการณ์ที่น่าจดจำสำหรับพวกเรา
0.929,416,การเดินทางด้วยรถไฟบางครั้งก็สะดวก และทำให้เราเห็นวิวสวย ๆ รอบทาง,1861,ฉันชอบเดินทางโดยรถไฟเพราะสะดวกสบายและเห็นวิวสวยๆ ระหว่างทาง
0.929,1313,ถ้าเราแบ่งงานกันทำ เราจะเสร็จเร็วขึ้น,2560,ถ้าเราช่วยกันทำงานนี้จะเสร็จเร็วขึ้นและไม่เหนื่อยมาก
0.929,797,ฉันชอบดูดาวในคืนที่ท้องฟ้าโปร่งใส มันทำให้ฉันรู้สึกสงบ,1654,ฉันสนใจเรื่องดาราศาสตร์และชอบดูดาวในคืนที่ท้องฟ้าแจ่มใส
0.929,1672,เมื่อเรามีทัศนคติที่ดี ชีวิตก็จะมีความสุขมากขึ้น,1912,ถ้าเรามองโลกในแง่ดี ชีวิตก็จะเต็มไปด้วยความสุขและความหวัง
0.929,1976,คุณยายชอบทำขนมไทยโบราณ และสอนหลานๆ ทำตามสูตรดั้งเดิม,2015,คุณยายชอบสอนหลานๆ ทำอาหารไทยโบราณ และเล่าเรื่องราวสมัยก่อน
0.929,2,แม้ว่าฝนจะตกหนัก แต่ฉันก็ยังต้องไปทำงานเพราะมีการประชุมสำคัญที่ต้องเข้าร่วม,635,แม้ว่าฝนจะตกหนัก แต่ฉันก็ยังต้องไปทำงานให้ทันเวลา
0.929,42,ถ้าเราสามารถจัดการเวลาได้ดี เราจะทำกิจกรรมที่ต้องการได้มากขึ้น,1470,ถ้าเรารู้จักการแบ่งเวลาอย่างเหมาะสม เราจะทำสิ่งต่างๆ ได้มากขึ้น
0.929,630,ถ้าเราวางแผนการทำงานอย่างมีระบบ งานก็จะเสร็จเร็วและมีประสิทธิภาพ,1370,ถ้าเราวางแผนดีๆ เราก็จะทำงานเสร็จตามกำหนด
0.929,635,แม้ว่าฝนจะตกหนัก แต่ฉันก็ยังต้องไปทำงานให้ทันเวลา,2073,แม้ว่าฝนจะตกหนัก แต่พวกเราก็ต้องไปทำงานตามปกติ
0.929,19,การออกกำลังกายเป็นประจำจะช่วยให้สุขภาพแข็งแรง และป้องกันโรคต่างๆ ได้,2196,การออกกำลังกายเป็นประจำช่วยให้สุขภาพดีขึ้น คุณคิดอย่างไร?
0.928,1889,ฉันอยากลองฝึกโยคะเพื่อเสริมสร้างสุขภาพกายและจิตใจ,2765,ฉันเพิ่งเริ่มเรียนโยคะและรู้สึกว่ามันดีต่อร่างกายและจิตใจ
0.928,672,ถ้าเรารับฟังความคิดเห็นของผู้อื่น เราก็จะเข้าใจพวกเขามากขึ้น,1932,การรับฟังความคิดเห็นของผู้อื่นช่วยให้เรามีมุมมองที่กว้างขึ้น
0.928,1385,แม้ว่าจะมีอุปสรรคมากมาย แต่เราก็จะผ่านมันไปได้,1684,ถ้าเรามีความมุ่งมั่น เราก็จะสามารถเอาชนะอุปสรรคได้
0.928,2246,การฟังเพลงช่วยให้ฉันผ่อนคลายและมีความสุข,2775,การฟังเพลงช่วยให้ฉันผ่อนคลายหลังจากวันที่เหน็ดเหนื่อย
0.928,746,ฉันชอบอ่านหนังสือและฟังเพลงในเวลาว่างของฉัน,2179,เมื่อฉันว่าง ฉันชอบอ่านหนังสือ
0.928,19,การออกกำลังกายเป็นประจำจะช่วยให้สุขภาพแข็งแรง และป้องกันโรคต่างๆ ได้,292,การออกกำลังกายเป็นประจำช่วยให้สุขภาพแข็งแรงและจิตใจสดใส
0.928,64,ฉันกำลังมองหางานอดิเรกใหม่ๆ ที่จะทำให้ฉันได้เรียนรู้และสนุกไปพร้อมกัน,556,ผมกำลังมองหางานอดิเรกใหม่ ๆ ที่จะทำในเวลาว่าง
0.928,113,การเดินเล่นในสวนสาธารณะตอนเย็น เป็นวิธีที่ดีในการผ่อนคลายหลังเลิกงาน,1685,ฉันชอบไปเดินเล่นที่สวนสาธารณะในช่วงเย็น ๆ เพื่อผ่อนคลาย
0.928,1309,เมื่อวานฉันเจอเพื่อนเก่าที่ไม่ได้พบกันมานานมาก,1398,ฉันรู้สึกดีใจที่ได้พบเพื่อนเก่าที่ไม่ได้เจอกันมานานหลายปี
0.928,2216,ฉันสนใจที่จะเรียนรู้วิธีการทำอาหารไทย คุณสอนฉันได้ไหม?,2296,ถ้าเธอมีเวลาว่าง เรามาเรียนทำอาหารไทยด้วยกันดีไหม
0.928,1177,เราสามารถเรียนรู้จากความผิดพลาดเพื่อพัฒนาตัวเองต่อไป,1770,แม้ว่าเราจะล้มเหลวแต่เราก็ได้เรียนรู้จากความผิดพลาด
0.928,522,ถ้าฝนไม่ตกตอนเย็นนี้ เราควรไปวิ่งออกกำลังกายนะ,620,ถ้าฝนไม่ตกเย็นนี้ เรามาออกกำลังกายที่สวนสาธารณะด้วยกันเถอะ
0.928,644,การเรียนรู้ภาษาใหม่ต้องใช้เวลา แต่ผลลัพธ์นั้นคุ้มค่าแน่นอน,1610,การเรียนรู้ภาษาใหม่ต้องใช้เวลาและความพยายามอย่างมาก
0.928,697,ฉันกำลังวางแผนที่จะเรียนภาษาใหม่ เพื่อเปิดโอกาสใหม่ในชีวิต,1517,ฉันจึงตัดสินใจเริ่มเรียนภาษาใหม่ เพราะอยากพัฒนาตัวเองและเปิดโอกาสในการทำงาน
0.928,1222,ฉันหวังว่าพรุ่งนี้อากาศจะดี เพื่อที่เราจะได้ไปปิกนิกกัน,1450,ถ้าอากาศดี พรุ่งนี้เราจะไปปิกนิกที่สวนสาธารณะกันไหม
0.928,1003,เมื่อฉันมีเวลาว่าง ฉันมักจะฝึกวาดภาพสีน้ำ เพื่อพัฒนาทักษะและแสดงออกทางศิลปะ,1132,ฉันกำลังหัดวาดภาพสีน้ำ และหวังว่าจะพัฒนาฝีมือได้เร็วๆ นี้
0.928,47,ฉันชอบเดินเล่นริมชายหาด ฟังเสียงคลื่นและสัมผัสสายลมเย็นๆ,2567,ฉันชอบฟังเสียงคลื่นทะเลเวลานั่งพักผ่อนบนชายหาด
0.928,1608,ในฤดูหนาว ฉันชอบนั่งจิบชาร้อนและอ่านหนังสือที่บ้าน,2311,ในช่วงฤดูหนาว ฉันชอบนั่งข้างเตาผิงและอ่านหนังสือ
0.928,990,แม้ว่างานจะยากและท้าทาย แต่ฉันก็จะพยายามทำให้ดีที่สุดเท่าที่ฉันจะทำได้,1512,งานนี้ยากกว่าที่คิดไว้มาก แต่ฉันจะพยายามทำให้ดีที่สุดและไม่ย่อท้อ
0.928,811,ฉันพบว่าโยคะช่วยให้ฉันมีสมาธิและผ่อนคลาย,2226,ฉันเพิ่งเริ่มเรียนโยคะ และมันช่วยให้ฉันมีสมาธิมากขึ้น
