cosine similarity,line1,sentence1,line2,sentence2
0.927,386,ถ้าเรามีความมุ่งมั่นและตั้งใจจริง เราก็จะประสบความสำเร็จ,1071,ถ้าเรามีเป้าหมายชัดเจน เราก็จะสามารถประสบความสำเร็จได้
0.927,524,ถ้าเรามีความรักและความเมตตาต่อกัน สังคมของเราก็จะน่าอยู่มากขึ้น,729,ถ้าเรารู้จักแบ่งปันและช่วยเหลือกัน สังคมก็จะน่าอยู่มากขึ้น
0.927,667,เมื่อถึงเวลาฝนตก ถนนก็ลื่น ทำให้ต้องขับรถด้วยความระมัดระวัง,1747,ฤดูฝนปีนี้ฝนตกบ่อยมากทำให้ถนนลื่นต้องระวังเวลาเดินทาง
0.927,2,วันนี้อากาศดีมาก ฉันคิดว่าเราควรออกไปเดินเล่นที่สวนสาธารณะด้วยกันไหม,1009,ถ้าคุณมีเวลาว่าง เราน่าจะไปเดินเล่นที่สวนสาธารณะกันดีไหม
0.927,133,ฉันกำลังเรียนรู้ที่จะเล่นกีตาร์เพื่อจะได้ร้องเพลงที่ชอบ,1787,ฉันกำลังเรียนรู้ที่จะเล่นดนตรีเพราะเป็นสิ่งที่ฉันรัก
0.927,665,แม้ว่างานจะยาก แต่ถ้าเราทำงานร่วมกัน เราก็จะทำได้สำเร็จ,1956,ถ้าเราทำงานร่วมกัน เราจะสำเร็จได้เร็วขึ้น
0.927,534,การเรียนรู้จากความผิดพลาดเป็นสิ่งสำคัญที่ช่วยให้เราเติบโตและพัฒนา,1627,การเรียนรู้จากความผิดพลาดเป็นวิธีที่ดีที่สุดในการพัฒนา
0.927,365,การใช้เวลาอยู่กับธรรมชาติทำให้ฉันรู้สึกสงบและมีสมาธิ,387,ฉันชอบใช้เวลาว่างกับธรรมชาติ มันทำให้ฉันรู้สึกผ่อนคลายและสดชื่น
0.927,292,แม้ว่าฝนจะตกหนัก แต่ฉันก็ยังต้องไปทำงานให้ทันเวลา,1342,แม้ว่าฝนจะตกหนัก แต่พวกเราก็ยังต้องออกไปทำงานตามปกติ
0.927,849,แม้ว่าจะมีอุปสรรคมากมาย เรายังคงมุ่งมั่นที่จะประสบความสำเร็จ,1719,แม้ว่าจะมีอุปสรรคมากมาย แต่เราจะไม่ยอมแพ้
0.927,340,ถ้าเราใส่ใจสุขภาพ เราก็จะมีชีวิตที่ยืนยาวและมีความสุข,692,ถ้าเราดูแลสุขภาพของตนเอง เราก็จะมีชีวิตที่มีคุณภาพ
0.927,147,ถ้าเรามีความอดทนและมุ่งมั่น ความสำเร็จจะอยู่ไม่ไกล,386,ถ้าเรามีความมุ่งมั่นและตั้งใจจริง เราก็จะประสบความสำเร็จ
0.927,4,เมื่อวานฉันได้พบกับเพื่อนเก่าที่ไม่ได้เจอกันมานาน เราเลยนั่งคุยกันจนดึกดื่น,106,เมื่อวานนี้เพื่อนของฉันมาหาที่บ้านแล้วเราก็นั่งคุยกันจนดึกดื่น
0.927,155,แม้ว่าเราจะพบกับอุปสรรค แต่เราก็ไม่ควรยอมแพ้ต่อความฝันของเรา,841,ถึงแม้ว่าจะยากลำบาก แต่ฉันก็จะไม่ยอมแพ้ต่อความฝัน
0.927,386,ถ้าเรามีความมุ่งมั่นและตั้งใจจริง เราก็จะประสบความสำเร็จ,1795,ฉันเชื่อว่าความพยายามและความตั้งใจจะนำพาเราไปสู่ความสำเร็จ
0.927,751,ฉันกำลังวางแผนจะไปเที่ยวญี่ปุ่นในช่วงฤดูใบไม้ผลิ,1011,ฉันกำลังวางแผนจะไปเที่ยวญี่ปุ่นช่วงฤดูใบไม้ผลิ เพราะอากาศดีและดอกซากุระบาน
0.927,527,ถ้าเราตั้งเป้าหมายและมุ่งมั่นทำงานหนัก เราก็จะสามารถประสบความสำเร็จได้ตามที่หวัง,1763,ถ้าเราตั้งใจทำงานอย่างเต็มที่ความสำเร็จก็จะตามมาเอง
0.927,1060,ฉันชอบเดินเล่นริมหาดในตอนเช้า เพราะอากาศสดชื่น,1140,ฉันชอบเดินเล่นตอนเช้าเพราะอากาศสดชื่นและเงียบสงบ
0.927,745,เมื่อไหร่ที่คุณมีเวลาว่าง เราควรนัดเจอกันบ้างนะ,1489,ถ้าคุณว่าง เรานัดเจอกันได้
0.927,138,ถ้าเราทำงานร่วมกัน เราจะสามารถประสบความสำเร็จได้ง่ายขึ้น,1721,ถ้าเราทำงานร่วมกัน เราจะสามารถทำงานนี้ให้เสร็จเร็วขึ้น
0.927,811,ถ้าเราร่วมมือกัน เราก็จะทำสำเร็จได้อย่างแน่นอน,1200,ถ้าเราร่วมมือกันเราสามารถทำโครงการนี้ให้สำเร็จได้
0.926,811,ถ้าเราร่วมมือกัน เราก็จะทำสำเร็จได้อย่างแน่นอน,1956,ถ้าเราทำงานร่วมกัน เราจะสำเร็จได้เร็วขึ้น
0.926,1225,การออกกำลังกายสม่ำเสมอเป็นสิ่งสำคัญสำหรับสุขภาพที่ดี,1550,การออกกำลังกายเป็นประจำช่วยให้สุขภาพดีขึ้น คุณคิดอย่างไร?
0.926,1490,เมื่อฉันเครียด ฉันชอบฟังเพลงเพื่อผ่อนคลาย,1599,การฟังเพลงช่วยให้ฉันผ่อนคลายและมีความสุข
0.926,700,การฟังเพลงช่วยให้ฉันผ่อนคลายและลดความเครียดหลังจากทำงานหนัก,1599,การฟังเพลงช่วยให้ฉันผ่อนคลายและมีความสุข
0.926,281,แม้ว่าปัญหาจะยาก แต่ถ้าเราช่วยกันคิด ก็ต้องหาทางแก้ไขได้แน่นอน,1125,เราสามารถแก้ปัญหานี้ได้ถ้าเราช่วยกันคิด
0.926,1348,พี่ชายของฉันชอบเล่นดนตรีในห้องนอน และเสียงเพลงของเขาทำให้บ้านมีชีวิตชีวา,1376,พี่ชายชอบเล่นดนตรีในห้องนอน และฝึกซ้อมอย่างขยันขันแข็ง
0.926,81,การทำสมาธิช่วยให้เรามีสมาธิและสติสัมปชัญญะในการดำเนินชีวิต,1069,การทำสมาธิช่วยให้เรามีจิตใจสงบและมีสมาธิมากขึ้น
0.926,847,ฉันรู้สึกดีใจที่ได้พบเพื่อนเก่าที่ไม่ได้เจอกันมานานหลายปี,1107,เมื่อวานนี้ฉันได้พบเพื่อนเก่าที่ไม่ได้เจอกันนานมาก
0.926,26,ฉันตั้งใจว่าจะเริ่มออกกำลังกายทุกเช้า เพื่อสุขภาพที่ดีและร่างกายที่แข็งแรง,160,ฉันตั้งใจว่าจะออกกำลังกายทุกวันเพื่อสุขภาพที่ดี
0.926,378,แม้ว่าจะมีอุปสรรค แต่ฉันเชื่อว่าเราจะร่วมมือกันผ่านมันไปได้,836,แม้ว่าจะมีอุปสรรคมากมาย แต่เราก็จะผ่านมันไปได้
0.926,132,การฟังเพลงช่วยให้ฉันได้ปลดปล่อยความเครียดและรู้สึกผ่อนคลาย,307,การฟังเพลงช่วยให้ฉันผ่อนคลายและสร้างสมาธิในการทำงาน
0.926,572,ฉันต้องการซื้อของขวัญให้แม่ แต่ยังไม่แน่ใจว่าจะเลือกอะไรดี,1752,ฉันต้องการซื้อของขวัญพิเศษให้แม่ในวันแม่ปีนี้คุณมีคำแนะนำไหม
0.926,1780,ฉันชอบฟังเสียงคลื่นทะเลเวลานั่งพักผ่อนบนชายหาด,2003,เมื่อฉันฟังเสียงคลื่นทะเล ฉันรู้สึกสงบและผ่อนคลาย
0.926,374,แม้ว่าเส้นทางจะไม่ง่าย แต่ฉันก็พร้อมที่จะเผชิญความท้าทาย,712,แม้ว่าจะมีความท้าทายมากมาย แต่ฉันก็พร้อมที่จะเผชิญหน้ากับมัน
0.926,450,ถ้าอากาศดีสุดสัปดาห์นี้ เราไปปิกนิกกันไหม?,1592,ฉันหวังว่าอากาศจะดีในวันหยุด เพื่อที่เราจะได้ไปปิกนิก
0.926,1140,ฉันชอบเดินเล่นตอนเช้าเพราะอากาศสดชื่นและเงียบสงบ,1620,การเดินเล่นตอนเช้าช่วยให้ฉันเริ่มต้นวันใหม่อย่างสดชื่น
0.926,42,การเรียนรู้จากความผิดพลาดเป็นสิ่งสำคัญ ที่จะทำให้เราเติบโตและพัฒนา,1627,การเรียนรู้จากความผิดพลาดเป็นวิธีที่ดีที่สุดในการพัฒนา
0.926,1080,เมื่อเรามีทัศนคติที่ดี ชีวิตก็จะมีความสุขมากขึ้น,1829,การมีทัศนคติที่ดีย่อมนำพาเราไปพบกับสิ่งที่ดีในชีวิต
0.926,1635,ฉันอยากจะขอบคุณสำหรับความร่วมมือและความเข้าใจของคุณ,1739,ฉันรู้สึกขอบคุณสำหรับความช่วยเหลือและกำลังใจของคุณ
0.926,49,การฟังเพลงโปรดช่วยให้ฉันรู้สึกดีขึ้นในวันที่เหนื่อยล้า,438,การฟังเพลงช่วยให้ฉันผ่อนคลายหลังจากวันที่ยาวนาน
0.926,852,เมื่อถึงเวลานอน ฉันมักจะอ่านหนังสือเล่มโปรดก่อนหลับ,1643,ฉันชอบอ่านหนังสือก่อนนอน เพราะมันทำให้ฉันผ่อนคลาย
0.926,90,ถ้าเรารู้จักการให้อภัย เราก็จะมีความสุขและความสงบในใจมากขึ้น,375,ถ้าเรารู้จักปล่อยวาง จิตใจของเราก็จะสงบและมีความสุขมากขึ้น
0.926,123,ถ้าฝนไม่ตกเราคงได้ไปปิกนิกที่สวนสาธารณะอย่างที่วางแผนไว้,1158,ถ้าอากาศดีเราควรจัดปิกนิกที่สวนสาธารณะ
0.926,22,ถ้าเรามีความอดทนและพยายาม ไม่ว่าอะไรก็สามารถสำเร็จได้,1730,ถ้าเรามีความตั้งใจ เราจะสามารถทำได้ทุกอย่าง
0.926,650,การออกกำลังกายเป็นประจำเป็นสิ่งสำคัญสำหรับสุขภาพที่ดีและชีวิตที่ยืนยาว,1066,เมื่อเราออกกำลังกายเป็นประจำ สุขภาพก็จะดีขึ้น
0.926,1592,ฉันหวังว่าอากาศจะดีในวันหยุด เพื่อที่เราจะได้ไปปิกนิก,1672,ถ้าอากาศดีสุดสัปดาห์นี้ เราไปปิกนิกกันไหม
0.926,5,ถ้าคุณมีเวลาว่างสุดสัปดาห์นี้ เราไปเที่ยวภูเขาหรือทะเลกันดีไหม,1927,ถ้าคุณมีเวลาว่างสุดสัปดาห์นี้ เราไปเที่ยวทะเลกันไหม
0.926,420,เมื่อวานนี้ฉันเจอเพื่อนเก่าที่ไม่ได้พบกันมานาน,847,ฉันรู้สึกดีใจที่ได้พบเพื่อนเก่าที่ไม่ได้เจอกันมานานหลายปี
0.926,315,การทำงานเป็นทีมจะทำให้เราสามารถบรรลุเป้าหมายได้เร็วขึ้น,615,ถ้าเราร่วมมือกัน เราจะสามารถบรรลุเป้าหมายได้เร็วขึ้น
0.926,155,แม้ว่าเราจะพบกับอุปสรรค แต่เราก็ไม่ควรยอมแพ้ต่อความฝันของเรา,1591,แม้ว่าจะมีอุปสรรคมากมาย เราก็ไม่ควรยอมแพ้
0.926,866,ถ้าคุณสนใจ เราสามารถจัดการประชุมเพื่อหารือรายละเอียดเพิ่มเติม,1326,ถ้าคุณมีเวลา เราสามารถนัดพบเพื่อพูดคุยรายละเอียดเพิ่มเติม
0.926,700,การฟังเพลงช่วยให้ฉันผ่อนคลายและลดความเครียดหลังจากทำงานหนัก,1794,การฟังเพลงโปรดช่วยให้ฉันผ่อนคลายหลังจากวันที่ยาวนาน
0.926,1072,ฉันสนใจที่จะเรียนรู้ภาษาใหม่ เพื่อเปิดโอกาสในงานอาชีพ,1961,ฉันชอบเรียนรู้ภาษาใหม่เพื่อเปิดโลกทัศน์ของตัวเอง
0.926,650,การออกกำลังกายเป็นประจำเป็นสิ่งสำคัญสำหรับสุขภาพที่ดีและชีวิตที่ยืนยาว,1550,การออกกำลังกายเป็นประจำช่วยให้สุขภาพดีขึ้น คุณคิดอย่างไร?
0.925,799,ฉันกำลังฝึกเล่นโยคะเพื่อสุขภาพกายและใจที่ดีขึ้น,904,เธอกำลังฝึกฝนการเล่นโยคะเพื่อสุขภาพจิตและกายที่ดี
0.925,35,ถ้าคุณต้องการความช่วยเหลือเพิ่มเติม กรุณาติดต่อฉันได้ทุกเมื่อ,1647,ถ้าเธอต้องการความช่วยเหลือ โปรดโทรหาฉันได้ทุกเวลา
0.925,733,ฉันเชื่อว่าการศึกษาเป็นกุญแจสู่ความสำเร็จในชีวิต,2000,ฉันเชื่อว่าการศึกษาคือกุญแจสำคัญสู่อนาคตที่ดีขึ้น
0.925,543,ฉันตั้งใจว่าจะทำงานอาสาสมัคร เพื่อช่วยเหลือชุมชนและสร้างประโยชน์ให้กับสังคม,1044,ฉันสนใจที่จะเข้าร่วมกิจกรรมอาสาสมัครในชุมชนของเรา
0.925,386,ถ้าเรามีความมุ่งมั่นและตั้งใจจริง เราก็จะประสบความสำเร็จ,1099,เมื่อเราตั้งใจทำสิ่งใด เราก็จะได้รับผลลัพธ์ที่ดี
0.925,139,เขาชอบเล่าเรื่องตลกทำให้ทุกคนหัวเราะและมีความสุข,785,เขาเป็นคนตลกและทำให้ทุกคนหัวเราะได้เสมอ
0.925,1213,เธอกำลังวางแผนจัดงานเลี้ยงวันเกิดให้กับเพื่อนสนิท,1641,เธอจะไปงานเลี้ยงวันเกิดของเพื่อนไหม เพราะฉันคิดว่าจะไปด้วย
0.925,1599,การฟังเพลงช่วยให้ฉันผ่อนคลายและมีความสุข,1794,การฟังเพลงโปรดช่วยให้ฉันผ่อนคลายหลังจากวันที่ยาวนาน
0.925,141,ฉันตั้งใจว่าจะเรียนภาษาใหม่เพื่อเปิดโอกาสในการทำงานมากขึ้น,1151,ผมอยากเรียนรู้ภาษาใหม่เพื่อเปิดโลกทัศน์มากขึ้น
0.925,299,ถ้าเรามีความมุ่งมั่นและอดทน เราก็จะสามารถบรรลุเป้าหมายได้,1092,ถ้าเรามีความมุ่งมั่น เราก็จะสามารถเอาชนะอุปสรรคได้
0.925,631,แม้ว่างานจะยาก แต่ฉันก็จะทำให้ดีที่สุดเท่าที่จะทำได้,942,งานนี้ยากกว่าที่คิดไว้มาก แต่ฉันจะพยายามทำให้ดีที่สุดและไม่ย่อท้อ
0.925,600,เราควรจัดตารางเวลาเพื่อออกกำลังกายอย่างสม่ำเสมอเพื่อสุขภาพที่ดี,1136,เราควรออกกำลังกายเป็นประจำเพื่อสุขภาพที่ดี
0.925,1159,ผมจำไม่ได้ว่าได้วางกระเป๋าไว้ที่ไหนเมื่อวานนี้,1655,คุณเห็นกระเป๋าของฉันไหม ฉันวางไว้ที่ไหนสักแห่งแล้วจำไม่ได้
0.925,1285,ฉันอยากลองฝึกโยคะเพื่อเสริมสร้างสุขภาพกายและจิตใจ,1812,ฉันกำลังฝึกฝนการเล่นโยคะเพื่อสุขภาพที่ดีและจิตใจที่สงบ
0.925,1384,แม่มักจะสอนให้เรารู้จักประหยัดน้ำประหยัดไฟ และรักษาสิ่งแวดล้อม,1431,แม่มักจะสอนให้เรารู้จักประหยัด และใช้ของอย่างคุ้มค่า
0.925,966,ฉันจึงตัดสินใจเรียนคอร์สออนไลน์เพิ่มเติมในช่วงวันหยุด,994,ฉันจึงตัดสินใจสมัครเรียนคอร์สออนไลน์เพิ่มเติม
0.925,35,ถ้าคุณต้องการความช่วยเหลือเพิ่มเติม กรุณาติดต่อฉันได้ทุกเมื่อ,1973,ถ้าคุณต้องการความช่วยเหลือเพิ่มเติม อย่าลังเลที่จะติดต่อฉัน
0.925,895,ถ้าเรามีความอดทนและไม่ยอมแพ้ เราจะสามารถผ่านพ้นอุปสรรคได้,1719,แม้ว่าจะมีอุปสรรคมากมาย แต่เราจะไม่ยอมแพ้
0.925,1061,เมื่อเราเปิดใจรับฟังความคิดเห็นของผู้อื่น เราจะเรียนรู้มากขึ้น,1325,การรับฟังความคิดเห็นของผู้อื่นช่วยให้เรามีมุมมองที่กว้างขึ้น
0.925,105,สวัสดีครับคุณพ่อ วันนี้อากาศดีเราไปเดินเล่นที่สวนกันไหม,964,มาเถอะ เราไปเดินเล่นในสวนกัน อากาศดีมาก
0.925,38,ฉันรู้สึกซาบซึ้งในความมีน้ำใจของคุณ ที่คอยช่วยเหลือฉันเสมอมา,1603,ฉันรู้สึกขอบคุณสำหรับการสนับสนุนที่คุณให้มาตลอด
0.925,18,เมื่อไหร่ที่คุณมีปัญหา สามารถปรึกษาฉันได้เสมอ ฉันยินดีที่จะช่วยเหลือ,403,ถ้าคุณมีปัญหา คุณสามารถมาคุยกับฉันได้เสมอ
0.925,82,เธอควรลองเขียนบันทึกประจำวัน เพื่อสะท้อนความคิดและความรู้สึกของตัวเอง,372,ฉันชอบเขียนบันทึกประจำวัน เพื่อสะท้อนความคิดและความรู้สึกของฉัน
0.925,43,ถ้าเรารักษาสิ่งแวดล้อม โลกของเราก็จะน่าอยู่มากขึ้นสำหรับคนรุ่นต่อไป,915,ถ้าเราใส่ใจสิ่งแวดล้อม โลกของเราก็จะยังคงสวยงามต่อไป
0.925,836,แม้ว่าจะมีอุปสรรคมากมาย แต่เราก็จะผ่านมันไปได้,895,ถ้าเรามีความอดทนและไม่ยอมแพ้ เราจะสามารถผ่านพ้นอุปสรรคได้
0.925,1213,เธอกำลังวางแผนจัดงานเลี้ยงวันเกิดให้กับเพื่อนสนิท,1981,เธอกำลังวางแผนจัดงานวันเกิดที่จะมาถึงและต้องการความช่วยเหลือ
0.925,576,ถ้าคุณมีปัญหา อย่าลังเลที่จะโทรหาฉัน ฉันยินดีจะช่วยเสมอ,1749,ถ้าคุณมีปัญหาอะไรสามารถบอกฉันได้ฉันยินดีช่วยเหลือเสมอ
0.925,299,ถ้าเรามีความมุ่งมั่นและอดทน เราก็จะสามารถบรรลุเป้าหมายได้,1071,ถ้าเรามีเป้าหมายชัดเจน เราก็จะสามารถประสบความสำเร็จได้
0.925,458,คุณอยากสั่งอะไรเพิ่มไหม? อาหารที่นี่อร่อยมาก,1755,อาหารที่ร้านนี้อร่อยมากและบรรยากาศก็ดีฉันอยากพาคุณมาลอง
0.925,1085,ถ้าเราดูแลสุขภาพกายและใจ ชีวิตก็จะสมดุลและมีความสุข,2001,ถ้าเราดูแลสุขภาพให้ดี เราจะมีชีวิตที่ยืนยาวและมีความสุข
0.925,447,เรามาดูหนังเรื่องใหม่ที่เพิ่งเข้าฉายกันเถอะ,983,มาดูหนังกันเถอะ มีหนังใหม่น่าสนใจหลายเรื่อง
0.924,315,การทำงานเป็นทีมจะทำให้เราสามารถบรรลุเป้าหมายได้เร็วขึ้น,1956,ถ้าเราทำงานร่วมกัน เราจะสำเร็จได้เร็วขึ้น
0.924,836,แม้ว่าจะมีอุปสรรคมากมาย แต่เราก็จะผ่านมันไปได้,849,แม้ว่าจะมีอุปสรรคมากมาย เรายังคงมุ่งมั่นที่จะประสบความสำเร็จ
0.924,702,เขากำลังฝึกซ้อมวิ่งมาราธอน เพื่อเตรียมตัวสำหรับการแข่งขันใหญ่,775,เขากำลังฝึกฝนอย่างหนักเพื่อเตรียมตัวสำหรับการแข่งขัน
0.924,157,ถ้าเรามีความกรุณาและเอาใจใส่ต่อผู้อื่น โลกจะน่าอยู่ขึ้น,528,ฉันเชื่อว่าการทำความดีและช่วยเหลือผู้อื่น จะทำให้โลกนี้น่าอยู่มากขึ้น
0.924,36,ฉันหวังว่าเราจะได้มีโอกาสทำงานร่วมกันอีกในอนาคต,1023,ฉันหวังว่าเราจะมีโอกาสได้พบกันอีกครั้งในอนาคตอันใกล้นี้
0.924,1451,ถึงแม้ว่าจะเหนื่อย แต่ฉันก็มีความสุขที่ได้ช่วยเหลือผู้อื่น,1472,แม้ว่าจะเหนื่อย แต่ฉันก็มีความสุขกับงานที่ทำ
0.924,68,แม้ว่าจะเป็นเรื่องยาก แต่ถ้าเราพยายามอย่างเต็มที่ ก็ไม่มีอะไรที่เป็นไปไม่ได้,734,แม้ว่าจะมีความยากลำบาก แต่ความพยายามของเราก็คุ้มค่า
0.924,1023,ฉันหวังว่าเราจะมีโอกาสได้พบกันอีกครั้งในอนาคตอันใกล้นี้,1741,ฉันหวังว่าเราจะมีโอกาสได้ทำงานร่วมกันอีกในอนาคต
0.924,1221,เมื่อไหร่ที่คุณว่าง เราควรนัดพบกันเพื่อหารือเกี่ยวกับโครงการนี้,1610,คุณต้องการนัดพบกันเพื่อหารือเรื่องโครงการใหม่หรือไม่?
0.924,162,เมื่อถึงเวลาพักผ่อน เราควรวางงานลงและให้เวลากับตนเองบ้าง,313,เมื่อถึงเวลาพักผ่อน เราควรปล่อยใจและทำสิ่งที่เรารัก
0.924,1580,ฉันเพิ่งเริ่มเรียนโยคะ และมันช่วยให้ฉันมีสมาธิมากขึ้น,1987,ฉันเพิ่งเริ่มเรียนโยคะและรู้สึกว่ามันดีต่อร่างกายและจิตใจ
0.924,115,การออกกำลังกายเป็นประจำช่วยให้สุขภาพแข็งแรงและจิตใจสดใส,1550,การออกกำลังกายเป็นประจำช่วยให้สุขภาพดีขึ้น คุณคิดอย่างไร?
0.924,905,เขาชอบศึกษาเรื่องดาราศาสตร์และเฝ้าดูดาวในคืนที่ฟ้าใส,1055,เขาชอบชมพระจันทร์เต็มดวงในคืนที่ท้องฟ้าใส
0.924,611,ฉันเชื่อว่าการอ่านหนังสือจะเปิดโลกทัศน์และเพิ่มความรู้ให้เรา,1964,คุณเห็นด้วยไหมว่าการอ่านหนังสือทำให้เรามีความรู้มากขึ้น
0.924,1672,ถ้าอากาศดีสุดสัปดาห์นี้ เราไปปิกนิกกันไหม,1823,ฉันหวังว่าอากาศจะดีในวันหยุดนี้เพื่อที่เราจะได้ไปปิกนิกกัน
0.924,188,ผมพยายามเรียนภาษาไทยทุกวัน แต่บางครั้งก็ยากมาก,1442,ถึงแม้ว่าการเรียนภาษาไทยจะยาก แต่ฉันก็จะพยายามต่อไป
0.924,138,ถ้าเราทำงานร่วมกัน เราจะสามารถประสบความสำเร็จได้ง่ายขึ้น,615,ถ้าเราร่วมมือกัน เราจะสามารถบรรลุเป้าหมายได้เร็วขึ้น
0.924,531,ฉันตั้งใจว่าจะเรียนรู้ภาษาที่สาม เพื่อเพิ่มทักษะและโอกาสในการทำงาน,1320,เธอกำลังศึกษาภาษาที่สามเพื่อเปิดโอกาสในการทำงานในอนาคต
0.924,485,การตั้งเป้าหมายที่ชัดเจนช่วยให้เราบรรลุสิ่งที่ต้องการ,1071,ถ้าเรามีเป้าหมายชัดเจน เราก็จะสามารถประสบความสำเร็จได้
0.924,329,ฉันกำลังอ่านหนังสือที่น่าสนใจมาก อยากแนะนำให้คุณลองอ่านดู,1674,ฉันกำลังอ่านนวนิยายเรื่องหนึ่งที่น่าสนใจมาก
0.924,975,หมอแนะนำว่าไม่ควรโหมงานหนักเกินไป ควรพักผ่อนให้เพียงพอ,1004,คุณหมอบอกว่าไม่ควรโหมงานหนักเกินไป
0.924,1704,หลังจากที่ฉันเรียนจบ ฉันวางแผนที่จะเดินทางไปต่างประเทศ,1753,หลังจากที่เราเรียนจบแล้วเราควรไปเที่ยวต่างประเทศด้วยกัน
0.924,18,เมื่อไหร่ที่คุณมีปัญหา สามารถปรึกษาฉันได้เสมอ ฉันยินดีที่จะช่วยเหลือ,207,ถ้าคุณต้องการความช่วยเหลือ ผมยินดีที่จะช่วยเสมอ
0.924,504,ฉันกำลังฝึกเล่นกีตาร์ เพราะดนตรีเป็นสิ่งที่ทำให้ฉันมีความสุขและผ่อนคลาย,552,ฉันตั้งใจจะเรียนรู้การเล่นดนตรี เพราะมันเป็นวิธีที่ดีในการแสดงออกและผ่อนคลาย
0.924,317,ฉันชอบเดินเล่นริมชายหาด ฟังเสียงคลื่นและสูดอากาศบริสุทธิ์,1780,ฉันชอบฟังเสียงคลื่นทะเลเวลานั่งพักผ่อนบนชายหาด
0.924,604,เธออยากไปเรียนโยคะกับฉันไหม มันช่วยผ่อนคลายและดีต่อสุขภาพ,1679,เธอเคยลองเล่นโยคะไหม มันช่วยให้ร่างกายและจิตใจผ่อนคลาย
0.923,138,ถ้าเราทำงานร่วมกัน เราจะสามารถประสบความสำเร็จได้ง่ายขึ้น,1638,การทำงานร่วมกันทำให้เราบรรลุเป้าหมายได้เร็วขึ้น
0.923,1410,น้องชายชอบช่วยคุณยายทำสวน และเรียนรู้เรื่องพืชผักสมุนไพร,1425,น้องชายชอบช่วยพ่อทำสวน และเรียนรู้การเพาะปลูกแบบธรรมชาติ
0.923,22,ถ้าเรามีความอดทนและพยายาม ไม่ว่าอะไรก็สามารถสำเร็จได้,1017,ถึงแม้ว่ามันจะยาก แต่ถ้าเราพยายาม เราก็จะประสบความสำเร็จได้
0.923,585,การออกกำลังกายทุกวันช่วยให้ฉันมีพลังงานและสุขภาพดีขึ้น,1775,ฉันตั้งใจว่าจะออกกำลังกายทุกวันเพื่อสุขภาพที่แข็งแรงขึ้น
0.923,472,ฉันเชื่อว่าการศึกษาเป็นกุญแจสำคัญสู่ความสำเร็จ,525,การศึกษาเป็นกุญแจสำคัญที่จะเปิดประตูสู่โอกาสและความสำเร็จในอนาคต
0.923,400,การออกกำลังกายทุกวันทำให้สุขภาพของฉันแข็งแรงขึ้น,1750,การออกกำลังกายทุกวันช่วยให้สุขภาพแข็งแรงและจิตใจแจ่มใส
0.923,104,ถ้าเรารู้จักการแบ่งปัน ความสุขก็จะเพิ่มขึ้นและทำให้โลกนี้น่าอยู่ยิ่งขึ้น,729,ถ้าเรารู้จักแบ่งปันและช่วยเหลือกัน สังคมก็จะน่าอยู่มากขึ้น
0.923,274,เมื่อวานนี้ฉันไปเดินเล่นที่สวนสาธารณะ แล้วพบกับเพื่อนเก่าที่ไม่ได้เจอกันนาน,420,เมื่อวานนี้ฉันเจอเพื่อนเก่าที่ไม่ได้พบกันมานาน
0.923,3,แม้ว่าฝนจะตกหนัก แต่ฉันก็ยังต้องไปทำงานเพราะมีการประชุมสำคัญที่ต้องเข้าร่วม,1012,แม้ว่าวันนี้ฝนจะตกหนัก แต่ฉันก็ยังต้องไปทำงานตามปกติ
0.923,702,เขากำลังฝึกซ้อมวิ่งมาราธอน เพื่อเตรียมตัวสำหรับการแข่งขันใหญ่,1171,เขากำลังฝึกซ้อมอย่างหนักเพื่อการแข่งขันครั้งสำคัญ
0.923,421,คุณอยากจะดื่มกาแฟหรือชา? ฉันกำลังจะชงเครื่องดื่ม,2010,คุณต้องการกาแฟเพิ่มไหม ฉันกำลังจะชงแก้วใหม่
0.923,22,ถ้าเรามีความอดทนและพยายาม ไม่ว่าอะไรก็สามารถสำเร็จได้,1649,แม้ว่างานจะยาก แต่ถ้าเราพยายาม เราจะสำเร็จได้
0.923,1550,การออกกำลังกายเป็นประจำช่วยให้สุขภาพดีขึ้น คุณคิดอย่างไร?,1936,เราควรออกกำลังกายเป็นประจำเพื่อสุขภาพที่แข็งแรง
0.923,1211,ถ้าเรามีความตั้งใจเราก็จะสามารถบรรลุเป้าหมายได้,1811,เมื่อเรามีเป้าหมายเราก็ควรพยายามอย่างเต็มที่เพื่อให้บรรลุ
0.923,157,ถ้าเรามีความกรุณาและเอาใจใส่ต่อผู้อื่น โลกจะน่าอยู่ขึ้น,383,ถ้าเราแบ่งปันความรักและความสุข โลกก็จะน่าอยู่ขึ้น
0.923,1774,ถ้าเราช่วยกันทำงานนี้จะเสร็จเร็วขึ้นและไม่เหนื่อยมาก,1956,ถ้าเราทำงานร่วมกัน เราจะสำเร็จได้เร็วขึ้น
0.923,83,ฉันอยากเรียนรู้การเล่นดนตรี เพื่อที่จะได้แสดงความรู้สึกผ่านเสียงเพลง,1787,ฉันกำลังเรียนรู้ที่จะเล่นดนตรีเพราะเป็นสิ่งที่ฉันรัก
